"Date","Open","High","Low","Close","Volume","Adj.Close"
2004-11-09,4.33624696731567,4.36364412307739,4.11632108688354,4.20175123214722,444226854,4.19145774841309
2004-11-10,4.250816822052,4.29689407348633,4.14272212982178,4.18082904815674,427355853,4.17058706283569
2004-11-11,4.21246099472046,4.57659578323364,4.17360591888428,4.55841398239136,601666773,4.5472469329834
2004-11-12,4.61345815658569,4.72728109359741,4.41843891143799,4.53300905227661,672354740,4.52190399169922
2004-11-15,4.49440383911133,4.69041919708252,4.45206308364868,4.60449123382568,477844390,4.59321117401123
2004-11-16,4.42092895507812,4.46999502182007,4.25480222702026,4.29739189147949,839832142,4.28686428070068
2004-11-17,4.20972108840942,4.42092895507812,4.2092227935791,4.29639577865601,728034662,4.28587007522583
2004-11-18,4.24135208129883,4.34421682357788,4.12777805328369,4.17285919189453,667677273,4.16263675689697
2004-11-19,4.21171283721924,4.2336311340332,4.14745378494263,4.21918487548828,352086780,4.20884895324707
2004-11-22,4.09639596939087,4.22167587280273,4.01769113540649,4.1120867729187,496582362,4.1020131111145
2004-11-23,4.18356895446777,4.25480222702026,4.14695596694946,4.17236089706421,498393124,4.16213941574097
2004-11-24,4.35417890548706,4.41370582580566,4.29664516448975,4.35268497467041,613531078,4.34202146530151
2004-11-26,4.37858819961548,4.48394298553467,4.36663293838501,4.4680027961731,260175560,4.45705699920654
2004-11-29,4.49216222763062,4.55667018890381,4.42117786407471,4.50934791564941,428263241,4.49830102920532
2004-11-30,4.50087976455688,4.55791616439819,4.48942279815674,4.53251123428345,309154460,4.52140760421753
2004-12-01,4.53176403045654,4.54546213150024,4.47198820114136,4.48220014572144,315743063,4.47122001647949
2004-12-02,4.48070478439331,4.52080488204956,4.44708108901978,4.46825218200684,251374696,4.45730590820312
2004-12-03,4.48195123672485,4.509596824646,4.42341995239258,4.49315881729126,235647968,4.48215103149414
2004-12-06,4.46152687072754,4.5006308555603,4.38406705856323,4.39079189300537,251097661,4.38003492355347
2004-12-07,4.38356876373291,4.38855123519897,4.24782800674438,4.26974582672119,275866153,4.25928592681885
2004-12-08,4.24284696578979,4.32578611373901,4.20249795913696,4.2336311340332,302802741,4.22325944900513
2004-12-09,4.24035596847534,4.32130289077759,4.19602203369141,4.31955909729004,307307563,4.3089771270752
2004-12-10,4.31955909729004,4.35567378997803,4.26625919342041,4.2752251625061,173335277,4.26475191116333
2004-12-13,4.28817701339722,4.31333303451538,4.22043085098267,4.24533700942993,193466452,4.23493671417236
2004-12-14,4.25903606414795,4.45380592346191,4.22416687011719,4.45056819915771,445198482,4.4396653175354
2004-12-15,4.43313407897949,4.5003809928894,4.40000820159912,4.47771596908569,460559845,4.46674633026123
2004-12-16,4.40723085403442,4.49539995193481,4.38232421875,4.3952751159668,344197318,4.38450765609741
2004-12-17,4.4024977684021,4.4956488609314,4.39726781845093,4.48518800735474,296555412,4.4741997718811
2004-12-20,4.53300905227661,4.6939058303833,4.52977085113525,4.60822677612305,394854485,4.59693765640259
2004-12-21,4.64035701751709,4.67946004867554,4.56787776947021,4.57659578323364,221479058,4.56538438796997
2004-12-22,4.58033180236816,4.65380620956421,4.55816507339478,4.64010810852051,156865776,4.6287407875061
2004-12-23,4.66874980926514,4.69739294052124,4.63263607025146,4.6799578666687,145125936,4.66849279403687
2004-12-27,4.71109199523926,4.81445407867432,4.70984601974487,4.77983379364014,245079187,4.76812410354614
2004-12-28,4.78481483459473,4.82068109512329,4.75741815567017,4.8010048866272,166453579,4.78924369812012
2004-12-29,4.77659606933594,4.81993389129639,4.77659606933594,4.80449199676514,107525527,4.79272174835205
2004-12-30,4.80623483657837,4.93724393844604,4.77833986282349,4.92155313491821,237057231,4.90949630737305
2004-12-31,4.96215105056763,4.97834014892578,4.79602289199829,4.8017520904541,307889737,4.78998899459839
2005-01-03,4.91657114028931,5.07198905944824,4.86825323104858,5.04882621765137,636143518,5.03645753860474
2005-01-04,5.01619815826416,5.05430507659912,4.81893682479858,4.84434223175049,552298420,4.83247423171997
2005-01-05,4.81819009780884,4.90411806106567,4.7878041267395,4.8196849822998,330698912,4.80787754058838
2005-01-06,4.85878801345825,4.87921190261841,4.67547512054443,4.69614791870117,417041336,4.68464326858521
2005-01-07,4.74820280075073,4.83811616897583,4.70187616348267,4.82815313339233,387964757,4.81632518768311
2005-01-10,4.84434223175049,4.93400621414185,4.77784109115601,4.85829019546509,302714411,4.84638833999634
2005-01-11,4.87223815917969,4.92429304122925,4.81146478652954,4.82043218612671,279391317,4.80862283706665
2005-01-12,4.84010791778564,4.87995910644531,4.74471616744995,4.86626005172729,328338096,4.85433864593506
2005-01-13,4.86626005172729,4.91632223129272,4.83313417434692,4.86501502990723,275002929,4.85309648513794
2005-01-14,4.88170194625854,4.98157787322998,4.83512687683105,4.98058223724365,387057368,4.96838092803955
2005-01-18,5.00548791885376,5.10635995864868,4.94795417785645,5.0784649848938,528878966,5.06602382659912
2005-01-19,5.09714508056641,5.11333417892456,4.89938592910767,4.91408109664917,451995865,4.90204238891602
2005-01-20,4.79452896118164,4.88792896270752,4.78207588195801,4.82989597320557,361413608,4.81806373596191
2005-01-21,4.84533786773682,4.86576223373413,4.68543815612793,4.68942308425903,371724110,4.6779351234436
2005-01-24,4.69963502883911,4.71557521820068,4.49116611480713,4.50112915039062,563010421,4.49010181427002
2005-01-25,4.53151512145996,4.538987159729,4.39079189300537,4.41146516799927,427966132,4.40065765380859
2005-01-26,4.46501398086548,4.7175669670105,4.46202516555786,4.71333312988281,494161321,4.70178651809692
2005-01-27,4.70137786865234,4.7038688659668,4.61270999908447,4.68444204330444,266089645,4.67296600341797
2005-01-28,4.73275995254517,4.84932422637939,4.64110422134399,4.74073076248169,490158373,4.72911691665649
2005-01-31,4.82416820526123,4.89066886901855,4.77510213851929,4.87223815917969,385306832,4.86030244827271
2005-02-01,4.84135293960571,4.8981409072876,4.74795389175415,4.77958488464355,756384528,4.76787614822388
2005-02-02,5.36862707138062,5.3997597694397,5.07248687744141,5.1297721862793,1316889593,5.11720514297485
2005-02-03,5.13051986694336,5.3143310546875,5.12603616714478,5.25181484222412,521471303,5.23894882202148
2005-02-04,5.14247512817383,5.17435503005981,5.04608583450317,5.08992195129395,594993855,5.07745265960693
2005-02-07,5.11233806610107,5.14073085784912,4.86949777603149,4.88244915008545,520359150,4.87048768997192
2005-02-08,4.90561294555664,4.98182678222656,4.84508895874023,4.94745588302612,460921194,4.93533563613892
2005-02-09,5.00025796890259,5.02117919921875,4.71881294250488,4.77161502838135,689434520,4.75992584228516
2005-02-10,4.78132820129395,4.78730583190918,4.61395597457886,4.68195104598999,762154073,4.67048120498657
2005-02-11,4.6490740776062,4.79004621505737,4.6343789100647,4.66750478744507,526606480,4.65607023239136
2005-02-14,4.55418014526367,4.80897521972656,4.50810289382935,4.80673313140869,1548269624,4.79495763778687
2005-02-15,4.82192611694336,4.97734403610229,4.80897521972656,4.86252403259277,1035177611,4.85061168670654
2005-02-16,4.84932422637939,4.96464109420776,4.8393611907959,4.94172716140747,663770685,4.92962074279785
2005-02-17,4.92728090286255,4.97510194778442,4.90187692642212,4.92902517318726,418137429,4.91694974899292
2005-02-18,4.94421815872192,4.95243692398071,4.8981409072876,4.93027019500732,340708289,4.91819190979004
2005-02-22,4.89415597915649,4.95393085479736,4.74197578430176,4.76638412475586,541369609,4.75470733642578
2005-02-23,4.81445407867432,4.84384393692017,4.69888687133789,4.83064413070679,625776806,4.8188099861145
2005-02-24,4.56713104248047,4.72852611541748,4.53873777389526,4.7046160697937,1036442333,4.69309043884277
2005-02-25,4.71109199523926,4.73026990890503,4.6204309463501,4.62939786911011,400435325,4.6180567741394
2005-02-28,4.63263607025146,4.72902393341064,4.62890005111694,4.68219995498657,313908211,4.670729637146
2005-03-01,4.7145791053772,4.72603607177734,4.53300905227661,4.63413000106812,373844027,4.62277698516846
2005-03-02,4.63139009475708,4.67423009872437,4.59178876876831,4.61221218109131,292512314,4.60091352462769
2005-03-03,4.63587379455566,4.67622184753418,4.5905442237854,4.65779113769531,305484756,4.64638042449951
2005-03-04,4.65007019042969,4.66376876831055,4.60947322845459,4.63014507293701,271979640,4.61880207061768
2005-03-07,4.6769700050354,4.72230005264282,4.65828990936279,4.70262289047241,347995502,4.69110250473022
2005-03-08,4.70984601974487,4.72852611541748,4.60698223114014,4.61270999908447,323050350,4.60140943527222
2005-03-09,4.58805322647095,4.59901189804077,4.48718118667603,4.51681995391846,456119263,4.5057544708252
2005-03-10,4.50835180282593,4.51308393478394,4.41843891143799,4.4826979637146,440063306,4.47171592712402
2005-03-11,4.49415493011475,4.50685691833496,4.41221189498901,4.42840099334717,322335682,4.41755247116089
2005-03-14,4.44160223007202,4.44334506988525,4.29814004898071,4.35841417312622,447535208,4.34773731231689
2005-03-15,4.36613512039185,4.48319578170776,4.33898591995239,4.44857597351074,418446584,4.43767786026001
2005-03-16,4.40100383758545,4.44857597351074,4.35891199111938,4.37360715866089,285317446,4.36289262771606
2005-03-17,4.41171407699585,4.47422885894775,4.37858819961548,4.46551179885864,331662510,4.45457220077515
2005-03-18,4.45355701446533,4.49315881729126,4.4411039352417,4.48419189453125,284663002,4.47320652008057
2005-03-21,4.46501398086548,4.5372428894043,4.41470289230347,4.50511407852173,300470030,4.49407768249512
2005-03-22,4.51258611679077,4.53151512145996,4.42964696884155,4.44832706451416,226112360,4.43742942810059
2005-03-23,4.43263483047485,4.48917293548584,4.43263483047485,4.45779085159302,194526410,4.44687032699585
2005-03-24,4.5006308555603,4.50461578369141,4.46327114105225,4.46451616287231,148763520,4.45357894897461
2005-03-28,4.5250391960144,4.60274791717529,4.50685691833496,4.51856279373169,350830087,4.507493019104
2005-03-29,4.50934791564941,4.56488990783691,4.43512582778931,4.47248601913452,259890496,4.46152925491333
2005-03-30,4.49913597106934,4.51931095123291,4.47323322296143,4.49440383911133,250378977,4.48339319229126
2005-03-31,4.43213701248169,4.51781606674194,4.42441606521606,4.49589776992798,271758815,4.4848837852478
2005-04-01,4.52703189849854,4.55667018890381,4.48294687271118,4.48419189453125,248206866,4.47320652008057
2005-04-04,4.48195123672485,4.61569881439209,4.47921085357666,4.61495208740234,324266893,4.60364627838135
2005-04-05,4.67572402954102,4.73873805999756,4.67173910140991,4.69664621353149,350777892,4.68514013290405
2005-04-06,4.71333312988281,4.72354507446289,4.67198801040649,4.71283483505249,210891521,4.70128917694092
2005-04-07,4.70187616348267,4.84733104705811,4.69838905334473,4.82591104507446,389141150,4.81408834457397
2005-04-08,4.82416820526123,4.85928583145142,4.76837682723999,4.78332090377808,205431131,4.77160263061523
2005-04-11,4.80922412872314,4.85181379318237,4.79004621505737,4.81271076202393,217231195,4.8009204864502
2005-04-12,4.80698204040527,4.84235000610352,4.7175669670105,4.83089303970337,293881426,4.81905794143677
2005-04-13,4.818687915802,4.83985900878906,4.72553777694702,4.80523920059204,263214910,4.79346752166748
2005-04-14,4.81370687484741,4.84085512161255,4.73475313186646,4.76837682723999,247030473,4.75669527053833
2005-04-15,4.73475313186646,4.74073076248169,4.59926080703735,4.60772895812988,464831797,4.59644079208374
2005-04-18,4.59726810455322,4.67946004867554,4.57011985778809,4.65679502487183,262994085,4.64538669586182
2005-04-19,4.71557521820068,4.78207588195801,4.68319606781006,4.76713180541992,338463908,4.75545310974121
2005-04-20,4.94596099853516,4.99378204345703,4.87946081161499,4.93400621414185,620376641,4.92191886901855
2005-04-21,4.99178981781006,5.10586214065552,4.96439218521118,5.08643484115601,712737539,5.07397413253784
2005-04-22,5.55169105529785,5.57908821105957,5.33649682998657,5.37510299682617,1333182435,5.36193513870239
2005-04-25,5.4251651763916,5.59751892089844,5.41769313812256,5.56738185882568,796574608,5.5537428855896
2005-04-26,5.48494100570679,5.52927494049072,5.43687105178833,5.44832801818848,693469588,5.43498086929321
2005-04-27,5.42939901351929,5.50063180923462,5.39826583862305,5.4739818572998,412131000,5.4605712890625
2005-04-28,5.46700811386108,5.5312671661377,5.42242479324341,5.46576309204102,348613811,5.45237302780151
2005-04-29,5.52703285217285,5.5355019569397,5.4251651763916,5.47946214675903,368182886,5.4660382270813
2005-05-02,5.53051996231079,5.57161617279053,5.48469209671021,5.53649806976318,392160425,5.5229344367981
2005-05-03,5.5255389213562,5.68245077133179,5.51233816146851,5.63363409042358,713873782,5.61983299255371
2005-05-04,5.65953683853149,5.7255392074585,5.65380811691284,5.6911678314209,485151677,5.6772255897522
2005-05-05,5.69415712356567,5.69415712356567,5.62591314315796,5.65330982208252,301509913,5.63946056365967
2005-05-06,5.68867683410645,5.70984792709351,5.6406078338623,5.67921304702759,271570110,5.66529989242554
2005-05-09,5.67871522903442,5.6911678314209,5.61470508575439,5.62939977645874,222302131,5.61560869216919
2005-05-10,5.61570119857788,5.67373323440552,5.59702110290527,5.67373323440552,254783425,5.6598334312439
2005-05-11,5.70287418365479,5.77784299850464,5.67697095870972,5.760657787323,460873014,5.74654531478882
2005-05-12,5.74870204925537,5.78407001495361,5.68369579315186,5.69664812088013,359269602,5.682692527771
2005-05-13,5.70810508728027,5.75567579269409,5.66177797317505,5.70959901809692,297731805,5.69561195373535
2005-05-16,5.72055816650391,5.76887702941895,5.69291210174561,5.75468015670776,228107811,5.74058198928833
2005-05-17,5.74247598648071,5.81445598602295,5.7335090637207,5.80648612976074,313526787,5.79226160049438
2005-05-18,5.81844091415405,5.97684717178345,5.81619882583618,5.95667314529419,494325936,5.9420804977417
2005-05-19,5.98606300354004,6.00673484802246,5.93450593948364,5.95717096328735,390116793,5.94257736206055
2005-05-20,6.00773191452026,6.01918888092041,5.96887683868408,6.01769399642944,327763952,6.00295162200928
2005-05-23,6.05630016326904,6.42840480804443,6.04509210586548,6.36240196228027,858738744,6.34681558609009
2005-05-24,6.40001106262207,6.61121988296509,6.31383419036865,6.37610101699829,1166078427,6.36048078536987
2005-05-25,6.29465579986572,6.50013589859009,6.24235200881958,6.4959020614624,725023418,6.47998809814453
2005-05-26,6.49963808059692,6.56937599182129,6.43338584899902,6.45580196380615,543895039,6.43998670578003
2005-05-27,6.48718404769897,6.62641286849976,6.45704698562622,6.62516689300537,489190760,6.60893630981445
2005-05-31,6.71059703826904,6.93401002883911,6.70910310745239,6.90586519241333,892805959,6.88894701004028
2005-06-01,7.05356216430664,7.2949070930481,7.02417182922363,7.1731128692627,1412944285,7.15553998947144
2005-06-02,7.19129514694214,7.21744680404663,7.08843088150024,7.17062282562256,721658854,7.15305614471436
2005-06-03,7.14297580718994,7.20549201965332,6.90935182571411,6.98033618927002,754108027,6.96323585510254
2005-06-06,7.03338718414307,7.31632709503174,7.01943922042847,7.24633884429932,904413304,7.22858715057373
2005-06-07,7.39976406097412,7.46178102493286,7.2303991317749,7.30063486099243,976566743,7.28274965286255
2005-06-08,7.29391098022461,7.30237913131714,6.92404699325562,6.96290111541748,1031889331,6.94584321975708
2005-06-09,7.09142017364502,7.18556690216064,6.98780822753906,7.13102102279663,660109011,7.11355113983154
2005-06-10,7.14795780181885,7.15518093109131,6.97435808181763,7.0361270904541,509767599,7.01888990402222
2005-06-13,6.96937704086304,7.07821893692017,6.88718509674072,7.04235410690308,514047581,7.02510166168213
2005-06-14,6.93874216079712,7.00474405288696,6.91781997680664,6.93276405334473,405189077,6.91578006744385
2005-06-15,6.84932708740234,6.90661191940308,6.6607837677002,6.84434604644775,838454999,6.82757902145386
2005-06-16,6.83089590072632,6.93151903152466,6.80125713348389,6.91009902954102,500364485,6.89317083358765
2005-06-17,6.9489541053772,6.98133182525635,6.87174320220947,6.98133182525635,418940428,6.96422863006592
2005-06-20,6.87647485733032,7.16489410400391,6.76788187026978,7.14073514938354,844140229,7.12324142456055
2005-06-21,7.1748571395874,7.2303991317749,7.09764623641968,7.16912794113159,607560783,7.15156507492065
2005-06-22,7.21470785140991,7.28071022033691,7.18980121612549,7.20549201965332,420530365,7.1878399848938
2005-06-23,7.1731128692627,7.34272813796997,7.13575315475464,7.2157039642334,564363474,7.19802713394165
2005-06-24,7.24534320831299,7.42218017578125,7.21246576309204,7.40350008010864,713512433,7.38536310195923
2005-06-27,7.44459581375122,7.58332586288452,7.31906604766846,7.57411003112793,714785186,7.55555486679077
2005-06-28,7.62840700149536,7.70238018035889,7.52180576324463,7.52180576324463,764314139,7.50337886810303
2005-06-29,7.53425979614258,7.58108377456665,7.27647590637207,7.29067277908325,734691521,7.27281188964844
2005-06-30,7.33102178573608,7.44534301757812,7.24882984161377,7.32628917694092,606039101,7.30834102630615
2005-07-01,7.34845590591431,7.37834405899048,7.20349979400635,7.25405979156494,370487492,7.23628854751587
2005-07-05,7.275230884552,7.37186813354492,7.2286548614502,7.36514377593994,300883574,7.34710025787354
2005-07-06,7.40474510192871,7.41221714019775,7.2572979927063,7.26078510284424,321211484,7.24299764633179
2005-07-07,7.20773410797119,7.3673849105835,7.18581581115723,7.36090993881226,428484066,7.34287691116333
2005-07-08,7.37859296798706,7.40972709655762,7.32379913330078,7.3780951499939,299422117,7.36002016067505
2005-07-11,7.38232898712158,7.38731098175049,7.24833106994629,7.30636405944824,336869956,7.28846454620361
2005-07-12,7.30736017227173,7.33251619338989,7.24608993530273,7.26726102828979,235475323,7.24945783615112
2005-07-13,7.28544187545776,7.45306396484375,7.275230884552,7.44360017776489,459230882,7.42536449432373
2005-07-14,7.60499477386475,7.64011287689209,7.47373676300049,7.49416017532349,428307406,7.47580099105835
2005-07-15,7.5028772354126,7.55667591094971,7.46651411056519,7.50163221359253,338801168,7.48325490951538
2005-07-18,7.47199296951294,7.51931619644165,7.41595315933228,7.46053600311279,249242734,7.44225931167603
2005-07-19,7.52429723739624,7.72977685928345,7.5168251991272,7.71856880187988,506748324,7.69965982437134
2005-07-20,7.61072301864624,7.78606605529785,7.5168251991272,7.77087306976318,574561556,7.75183582305908
2005-07-21,7.82193088531494,7.91533088684082,7.75119686126709,7.81919193267822,794543021,7.80003643035889
2005-07-22,7.63064813613892,7.70238018035889,7.38058614730835,7.53176879882812,938978379,7.51331758499146
2005-07-25,7.53151988983154,7.55393600463867,7.34646415710449,7.36863088607788,387800142,7.35057926177979
2005-07-26,7.34770917892456,7.42218017578125,7.27498197555542,7.37460803985596,394147846,7.35654163360596
2005-07-27,7.41570377349854,7.42790794372559,7.28270292282104,7.39553022384644,289798178,7.37741279602051
2005-07-28,7.40748500823975,7.40748500823975,7.30461978912354,7.31010007858276,237912424,7.29219198226929
2005-07-29,7.27622699737549,7.29366207122803,7.14795780181885,7.16713619232178,335785908,7.14957809448242
2005-08-01,7.17610216140747,7.28519296646118,7.17560386657715,7.26302623748779,227344963,7.2452335357666
2005-08-02,7.26277685165405,7.46003818511963,7.25082206726074,7.45181894302368,292701018,7.43356370925903
2005-08-03,7.42218017578125,7.46501922607422,7.36240386962891,7.40474510192871,238113174,7.38660478591919
2005-08-04,7.36115884780884,7.44708585739136,7.35368680953979,7.41545486450195,210245108,7.39728832244873
2005-08-05,7.40972709655762,7.43488216400146,7.25555419921875,7.28145694732666,238478538,7.26361894607544
2005-08-08,7.31259107589722,7.36364889144897,7.23513078689575,7.25405979156494,179943955,7.23628854751587
2005-08-09,7.27174377441406,7.28967714309692,7.18581581115723,7.26203012466431,232038489,7.24423933029175
2005-08-10,7.25530481338501,7.2809591293335,7.09540510177612,7.1153302192688,276191367,7.09789896011353
2005-08-11,7.12056016921997,7.13774585723877,6.98930215835571,7.07473182678223,301722708,7.05740022659302
2005-08-12,7.05754709243774,7.22790813446045,7.01470708847046,7.21595287322998,264423423,7.19827508926392
2005-08-15,7.21794509887695,7.29191780090332,7.06775808334351,7.07348680496216,328213631,7.05615854263306
2005-08-16,7.09540510177612,7.16788291931152,7.05704784393311,7.11458301544189,285433881,7.09715366363525
2005-08-17,7.11109590530396,7.13749694824219,7.07348680496216,7.10088396072388,155914222,7.08348798751831
2005-08-18,6.87199211120605,6.98631381988525,6.84932708740234,6.97361087799072,476692087,6.95652723312378
2005-08-19,6.9985179901123,7.00997495651245,6.96439599990845,6.9738597869873,222547046,6.95677518844604
2005-08-22,7.00474405288696,7.01047277450562,6.80823087692261,6.82466888427734,273541472,6.80795001983643
2005-08-23,6.87821912765503,6.96738481521606,6.82740879058838,6.96339893341064,233740846,6.94634008407593
2005-08-24,6.91333723068237,7.09216690063477,6.88544178009033,7.03786993026733,345012362,7.02062845230103
2005-08-25,7.03737211227417,7.07348680496216,6.97311305999756,7.03836822509766,175720183,7.02112531661987
2005-08-26,7.06053495407104,7.09889221191406,7.04011201858521,7.0630259513855,150775031,7.04572296142578
2005-08-29,7.02965116500854,7.20100879669189,7.02965116500854,7.18432092666626,237005036,7.16672039031982
2005-08-30,7.15791988372803,7.21072196960449,7.12031078338623,7.15493202209473,192398464,7.13740348815918
2005-08-31,7.17884206771851,7.18556690216064,7.08245277404785,7.12330007553101,202114747,7.10584926605225
2005-09-01,7.12105894088745,7.16065979003906,7.09839296340942,7.12952709197998,110095123,7.11206102371216
2005-09-02,7.13600301742554,7.22267818450928,7.13425922393799,7.18432092666626,137894934,7.16672039031982
2005-09-06,7.19801998138428,7.20773410797119,7.14322519302368,7.15094614028931,169123549,7.13342761993408
2005-09-07,7.12056016921997,7.35991287231445,7.1053671836853,7.34422206878662,301104399,7.3262300491333
2005-09-08,7.34322595596313,7.45406007766724,7.30661296844482,7.35717391967773,265523531,7.33914995193481
2005-09-09,7.40424680709839,7.44957685470581,7.38631391525269,7.44932794570923,176278267,7.43107891082764
2005-09-12,7.51558017730713,7.75642681121826,7.49690008163452,7.71458387374878,417017246,7.6956844329834
2005-09-13,7.69615316390991,7.85879278182983,7.62566709518433,7.76290321350098,413540262,7.74388551712036
2005-09-14,7.68942785263062,7.80275297164917,7.47946500778198,7.54671287536621,452722579,7.52822494506836
2005-09-15,7.46003818511963,7.64011287689209,7.41993808746338,7.53724908828735,620966845,7.5187840461731
2005-09-16,7.57211780548096,7.58407306671143,7.46875476837158,7.47697401046753,304328438,7.45865678787231
